Pos	Jugador	Club	Puntos	Categoría	id_fetemba
2488	Fernandez Hemida, Andrés	Libre	749	6	1908
2489	Rodriguez Palencia, Carlos M.	Ferrocarril Oeste	749	6	2760
2490	Medina, Gastón	Libre	748	6	1156
2491	Reides, Gabriela	Fenix	748	6	1481
2492	Gonzalez Nogales, Ariel	Arg Takkyu	748	6	2367
2493	Starkstein, Simon Juan	Sociedad Hebraica	748	6	3129
2494	Minassian, Andrés	Intendente Agüero	747	6	969
2495	Tomizaki, Gustavo	Ateneo de Versailles	747	6	1932
2496	Hrvatin, Santino	Intendente Agüero	747	6	3479
2497	Neuendorf, Alberto	Peretz	747	6	3670
2498	Nieva, Matias	TMR	747	6	3945
2499	Bravo, Lucas	Ingeniero Acosta	746	6	1394
2500	Sarzynksi, Enzo	GTM	746	6	4129
2501	Chadin, Jonathan	Macabi	745	6	1069
2502	Lassaque, Andrés	CAVA	745	6	1242
2503	Artemisi, Santiago	Arg Takkyu	745	6	1499
2504	Juarez, Mariano	Def. Santos Lugares	745	6	1671
2505	Cachaza, Bautista	Gimnasty	745	6	3404
2506	Guillardoy, Agustin	Circulo Campano	745	6	3931
2507	Falcon, Francisco	Tigre TDM	745	6	3515
2508	Chapuis, Maria Jacqueline	TMR	744	6	2589
2509	Rodriguez, Jorge	TMR	744	6	2688
2510	Peñate, Tomas N.	Tigre TDM	744	6	3013
2511	Finkenstein, Gabriel	San Lorenzo	743	6	628
2512	Couselo, Néstor	Intendente Agüero	743	6	773
2513	Garcia, Mario Daniel	TMR	743	6	1298
2514	Navarro, Roberto	Peñarol	743	6	1387
2515	Lascaray, Francisco	Libre	743	6	1562
2516	Rojas, Sofia	Libre	743	6	2572
2517	Mast Milano, David	Asoc. Yabrudense	742	6	4490
2518	Casavilca Trujillo, Alessandra	Fenix	742	6	4566
2519	Robinsohn, Gustavo	Spin TDM	741	6	1862
2520	Fradkin, Guido	River Plate	741	6	2913
2521	Garcia, Brian E.	Lourdes	741	6	3450
2522	Beisso, Alexis	Inst.Atlet. Cultural	740	6	641
2523	Yamaguchi, Malena	Gimnasty	740	6	1295
2524	Zuriaga, Gustavo	Peñarol	740	6	1406
2525	Cruseño, Osvaldo	TMR	740	6	1894
2526	Gavernet, Ricardo	Circulo Campano	740	6	1927
2527	Romero, Gastón Lucas	Lourdes	740	6	2027
2528	Artemisi, Alberto	Arg Takkyu	739	6	1228
2529	Tallarico, Inca	Alvear Club	739	6	1283
2530	Ricordi Sierra, Diego	Libre	739	6	2347
2531	Bormioli, Guillermo	Arg Takkyu	739	6	2672
2532	Di Toro, Martin	Rioja	739	6	4077
2533	Unamuno, Eloy	CTDM Nizetich	738	6	2298
2534	De Alzaá, Esteban	Nikkei TDM	738	6	3518
2535	Vildoza, Mateo	GTM	738	6	4460
2536	Duarte, Franco	U.V.V.A.	738	6	4653
2537	Paz, Luciano	Asoc. Yabrudense	737	6	3611
2538	Gimenez, Mateo	Arg Takkyu	736	6	1500
2539	Acosta, Valentín	Arg Takkyu	736	6	1754
2540	Kramarovsky, Iván	Spin TDM	736	6	1857
2541	Romanelli, Cristian	Libre	736	6	2024
2542	Espinoza, Jonathan	Peretz	736	6	2446
2543	Kisnher, Miranda	Libre	736	6	2571
2544	Makaganow Lopez, Anatoly	UCA Marash Argentina	736	6	4078
2545	Coronel Lancellotti, Santiago	Boca Juniors	736	6	3001
2546	Suarez, Franco E.	Club Italiano JCPaz	736	6	3653
2547	Shinzato, Juan Carlos	TMR	735	6	1302
2548	Alegre, Jorge	Libre	735	6	1938
2549	Mendez, Maitena Nerea	Ateneo de Versailles	735	6	2003
2550	Mora Carreño, Helysaul	CEDIMA	735	6	3662
2551	Piuma, Vanesa C.	Nichia Gakuin	735	6	2537
2552	Cuitiño, Germán	River Plate	734	6	770
2553	Gallego, Juan José	Club Italiano JCPaz	734	6	1428
2554	Gonzalez Pereira, Angel	Bar Ping Pong NTE	734	6	4507
2555	Rojas, Mauricio	Banco Nacion	734	6	2068
2556	Echavarria, César	Def. Santos Lugares	733	6	1313
2557	Siderio, Julián	Top Minc	733	6	1839
2558	Zapata, Alejandro	TMR	733	6	1892
2559	De Bonis, Andrés	U.V.V.A.	732	6	1445
2560	Iwakura, Elton N.	Top Minc	732	6	3839
2561	Padin, Julieta	La Legión TDM	731	6	2255
2562	Mangone, Leandro A.	Alvear Club	731	6	2768
2563	Minoli, Tomas	Rioja	731	6	3856
2564	Vallejos, Javier	Nikkei TDM	731	6	3701
2565	Loiseau, Diego	Libre	730	6	1887
2566	Huaranca Castillo, Irene T.	San Lorenzo	730	6	3660
2567	Aguilera, Roberto	Alvear Club	729	6	938
2568	Gonzalez, Juan	Intendente Agüero	729	6	1105
2569	Cianfoni, Carlos	Libre	729	6	1386
2570	Martinez, Abril	Ateneo de Versailles	729	6	2211
2571	Loiacono, Dario N.	Ateneo de Versailles	729	6	2765
2572	Blejman, Mariano	Fenix	729	6	3144
2573	Chichotky, Damian	Estacion Ping Pong	729	6	4057
2574	Sainz, Leonardo	CASA de Padua	729	6	4128
2575	Reggiardo, Carolina	Peretz	729	6	3625
2576	Sosa, Javier	Libre	728	6	967
2577	Camaño, Paula	Alvear Club	728	6	1215
2578	Grosso, Gabriel	UBA Exactas	727	6	2443
2579	Perret, Matias E.	Def. Santos Lugares	727	6	3023
2580	Vester, Daniel	Torre Tanque TDM	727	6	3942
2581	Prieto, Lucas	Nichia Gakuin	726	6	1369
2582	Guendjian, Gonzalo	Peñarol	726	6	1484
2583	Gomez, Luis Fernando	GTM	726	6	1724
2584	Ciancio, Matias	Top Minc	726	6	2060
2585	Saldaño Rodriguez, Demian	Rioja	726	6	2863
2586	Grispo, Andres	Torre Tanque TDM	726	6	3436
2587	Monti, Federico	Tigre TDM	726	6	3909
2588	Jamilis, Eliel Dan	Sociedad Hebraica	726	6	4018
2589	Rosental Manteola, Milo	GTM	725	6	4130
2590	Bobba, Juan	Asoc. Yabrudense	724	6	330
2591	Barreiro, Matías	Libre	724	6	1706
2592	Iwasa, Pilar	Ferrocarril Oeste	724	6	1756
2593	Peralta, Daniel	Peñarol	724	6	2009
2594	Quiroga, Edgardo Mariano	Estacion Ping Pong	724	6	3438
2595	Kern, German A.	Nichia Gakuin	724	6	4719
2596	Ramirez, Lucas N.	Torre Tanque TDM	724	6	3828
2597	Britos, Jorge	Intendente Agüero	723	6	705
2598	Rodriguez Carrion, Maximiliano	Intendente Agüero	723	6	1075
2599	Toledo, Javier	Spin TDM	723	6	1792
2600	Salvador, Cristian	Spin TDM	723	6	3815
2601	Torrelas, Guillermo	Def. Santos Lugares	722	6	1341
2602	Kovachevich, Marcelo	CASA de Padua	722	6	1347
2603	Branciforte, Fabrizio	U.V.V.A.	722	6	1685
2604	Ramirez, Julián	Libre	722	6	1982
2605	Ramirez, Matias	Oeste TDM	722	6	2187
2606	Heredia, Leandro	Libre	721	6	629
2607	Tombesi, Marcelo Eduardo	CASA de Padua	720	6	1498
2608	Cortes, Juan Cruz	Libertad	720	6	2720
2609	Imbrioscia, Federico	CASA de Padua	720	6	3992
2610	Puntel, Diego Hernán	Alvear Club	718	6	2002
2611	Moreno, Rodrigo	La Legión TDM	718	6	2261
2612	Cisterna, Walter	Libre	717	6	1710
2613	Gaitan, Nestor Emiliano	Nikkei TDM	717	6	2514
2614	Rosciano, Mario D.	Boca Juniors	717	6	4376
2615	Rucker, Norman	Country Banfield TDM	717	6	4766
2616	Ailan, Hilario	Tigre TDM	716	6	1425
2617	Torrelas, Iván	Def. Santos Lugares	716	6	1588
2618	Rebuffi, Eduardo	Asoc. Yabrudense	716	6	2995
2619	Kurchan, Martina	Nichia Gakuin	716	6	3116
2620	Gomez, Maximiliano	Ateneo de Versailles	716	6	3977
2621	Garcia, Ezequiel H.	Padilla	716	6	4152
2622	Vigil, Néstor	Nikkei TDM	715	6	988
2623	Orcellet, Ariel Oscar	Libre	715	6	1515
2624	Benitez, Walter	TMR	715	6	3434
2625	Lisnovsky, Bruno	Spin TDM	715	6	4039
2626	Luna, Leonardo	CEDIMA	715	6	3136
2627	Barbieri, Daniel	CAVA	714	6	1270
2628	Aguirre, Santiago	Nichia Gakuin	714	6	1826
2629	Valenzuela, Nahuel	Peñarol	714	6	2007
2630	Crosa, Pablo	Peñarol	714	6	2010
2631	Martinez, Walter	CEDIMA	714	6	2813
2632	Capillas, Alejandro	Banco Nacion	714	6	3092
2633	Torrelas, Eduardo	Def. Santos Lugares	713	6	1399
2634	Flores, Silvia	Libre	713	6	1497
2635	Telfeyan, Gastón	Libre	713	6	2050
2636	Arando Salguero, Marco A.	CEDIMA	713	6	4456
2637	Fernandez, Gabriel	Libre	712	6	1797
2638	Martinez, Sebastian	La Legión TDM	712	6	2123
2639	Solana, German	Oeste TDM	712	6	2176
2640	Moyano Kozak, Gaston	Nikkei TDM	711	6	3716
2641	Romero, Thiago M.	CEDIMA	711	6	3760
2642	Feldman, Mariano	U.V.V.A.	710	6	1713
2643	Lopez Mato, Ariel	La Legión TDM	710	6	2018
2644	Florio, Dario Anibal	Banco Nacion	710	6	3217
2645	Maldonado, Juan Martin	CTDM Nizetich	710	6	3292
2646	Sasso, Mauro	Libre	709	6	1128
2647	Miguez, Lucila	Oeste TDM	709	6	2183
2648	Miranda, Mario J.	Estacion Ping Pong	709	6	2991
2649	Duran, Oscar Marcelo	Peñarol	708	6	1246
2650	Silva, Diego	Spin TDM	708	6	2986
2651	Cabral, Emiliano	Fenix	708	6	4395
2652	Rodriguez, Gonzalo	Nichia Gakuin	707	6	1620
2653	San Pedro, Gaston	Tigre TDM	707	6	2380
2654	Kerber, Ezequiel	Atlanta	707	6	3694
2655	Mendoza, Rodrigo	Alvear Club	707	6	4027
2656	Fantozzi, Alejandro	Top Minc	706	6	2205
2657	Salim, Mauro	UBA Exactas	706	6	2122
2658	Grunberg, Alfredo	Arg Takkyu	706	6	2324
2659	Zarauza, María Pía	Intendente Agüero	705	6	1030
2660	Jang, Florencia	River Plate	704	6	1759
2661	Topelberg, Hugo	Nikkei TDM	704	6	1880
2662	Husson, Nicolás	Intendente Agüero	704	6	1929
2663	Poncio, Mariana M.	Padilla	704	6	2883
2664	Rubert, Tomas	Arg Takkyu	704	6	3899
2665	Rosciano, Raul	Peretz	704	6	4409
2666	Iglesias, Elizabeth	El Galpong	703	6	1023
2667	Gonzalez, Daniel Pablo	Gimnasty	703	6	1301
2668	Meis, Matías Leonardo	Ateneo de Versailles	703	6	1954
2669	Menchaca, Ignacio	Fenix	703	6	2407
2670	Russo, Emiliano	Padilla	703	6	2336
2671	Petit de Meurville, Francisco	Libertad	703	6	3721
2672	Urdaneta, Johanna	Boca Juniors	703	6	4158
2673	Vignale, Lautaro	Peñarol	702	6	1549
2674	Veliz, Gaston N.	Libre	702	6	2885
2675	Busetto, Martin	La Legión TDM	702	6	4467
2676	Flores Garnica, Emilio	CEDIMA	702	6	4575
2677	Guadalupe, Osvaldo	Padilla	701	6	1050
2678	Barbagallo, Diego Hernán	Lourdes	701	6	2029
2679	Musante Yafar, Julian	Gimnasty	701	6	2293
2680	Garrone, Constanza	Spin TDM	701	6	3340
2681	Saffar, Gaston L.	Circulo Campano	701	6	3406
2682	Serrano, Lucas	Ateneo de Versailles	701	6	565
2683	Lima, Martin	Zenit	701	6	2888
2684	Robles, Luis Delfin	Banco Nacion	700	6	1469
2685	Fernandez, Nahuel	CEDIMA	700	6	1665
2686	Tamashiro, Aldo Gabriel	Ateneo de Versailles	700	6	1668
2687	Alonso, Carlos	Spin TDM	700	6	1686
2688	Bramajo, Jorge	Estacion Ping Pong	700	6	2365
2689	Riquelme, Javiera	Libre	700	6	2573
2690	Monali, Sofia	Fenix	700	6	2604
2691	Bestard, Nahuel	La Legión TDM	700	6	2713
2692	Cobian, Guillermo	CTDM Nizetich	700	6	2817
2693	Buechele, German	Peñarol	700	6	2866
2694	Boulle, Mariano	U.V.V.A.	700	6	2879
2695	Haimovich, Tobias	Estacion Ping Pong	700	6	2988
2696	Tovi Alvero, Maximiliano	Def. Santos Lugares	700	6	3028
2697	Gutierrez, Santiago	San Lorenzo	700	6	3074
2698	Velazquez, Cristian	TMR	700	6	3433
2699	Villegas Castiñeiras, Franco	Jorge Newbery TDM	700	6	3563
2700	Lucero, Ramiro	CEDIMA	700	6	3762
2701	Martin, Johan	La Legión TDM	700	6	1795
2702	Castellan, Gaston	Ateneo de Versailles	700	6	4132
2703	Villalva, Maximiliano	Tigre TDM	700	6	4261
2704	Medina, Luis Fernando	Libre	700	6	4297
2705	Herzkovich, Leandro	Banco Nacion	700	6	4381
2706	Sanchez Paz, Sebastian	Nichia Gakuin	700	6	4578
2707	Garrido, Ernesto	Alvear Club	700	6	2267
2708	Lefosse, Hugo Daniel	Asoc. Yabrudense	699	6	1602
2709	Primavera, Agustin Ezequ	River Plate	699	6	3231
2710	Arturi, Marcelo	La Legión TDM	699	6	4084
2711	Rojas, Augusto	Def. Santos Lugares	699	6	3812
2712	Martinez, Saul R.	Club Italiano JCPaz	699	6	4612
2713	Lopez Bossio, Tomás	Libre	698	6	1554
2714	Santamaria, Marcelo	Arg Takkyu	698	6	2198
2715	Ventura, Alejandro	Estacion Ping Pong	698	6	2989
2716	Garcia, Nicolas H.	CASA de Padua	698	6	3737
2717	Zualet, Jorge A.	Boca Juniors	698	6	4321
2718	Suarez, Osvaldo	Lourdes	697	6	1890
2719	Pierini, Diego	Alvear Club	697	6	1980
2720	Fantini, Nicolas M.	Ateneo de Versailles	697	6	2781
2721	Grinspon, Roman	La Legión TDM	697	6	2132
2722	Selva, Tomas	Estacion Ping Pong	697	6	4180
2723	Lucci, Pablo G.	CAVA	697	6	2150
2724	Ghidini, Jorge	La Legión TDM	696	6	1351
2725	Amorin, Yannick	Nichia Gakuin	696	6	1493
2726	Olivares, Luciano	Nichia Gakuin	696	6	1536
2727	Mengani, Francesco	Libre	696	6	1546
2728	Molinari, Valentín	Peñarol	696	6	1550
2729	Nievas, Pablo	Intendente Agüero	696	6	1663
2730	Zarate, Pilar	Nichia Gakuin	696	6	1760
2731	Aguayo, Daniel Hugo	CASA de Padua	696	6	2717
2732	Fernandez Russo, Ramiro	Atlanta	696	6	2745
2733	Jara Pinilla, Carlos	Libre	696	6	2915
2734	Malianni, Adriel	Lourdes	695	6	3457
2735	Del Cogliano, Manuel	Nikkei TDM	695	6	4170
2736	Goldesten, Pablo D.	Lourdes	695	6	4712
2737	Peral, Leandro	Top Minc	695	6	1607
2738	Cardoso, Jose	La Legión TDM	695	6	3901
2739	Castillo, Juan Manuel	Social Club TDM	694	6	2965
2740	Inchausti, Raul A.	Social Club TDM	694	6	2967
2741	Czarny, Lucas	Atlanta	694	6	3131
2742	Cervino, Mariano	U.V.V.A.	694	6	3979
2743	Torres, Thiago A.	Oeste TDM	694	6	4025
2744	Jolivot, Mariel	Alvear Club	694	6	4211
2745	Fontella Nuñez, Gaston	Oeste TDM	694	6	4465
2746	Romano, Maria Rosario	Tigre TDM	693	6	3223
2747	Espinar, Rodrigo M.	Def. Santos Lugares	693	6	3951
2748	Sanchez Parente, Cesar M.	Padilla	693	6	4150
2749	Romero, Brandon	CEDIMA	693	6	4247
2750	Czaban, Basilio	Zenit	693	6	2660
2751	Georgiades, John A.	San Lorenzo	692	6	3071
2752	Gasco, Ariel Marcelo	GTM	692	6	3308
2753	Soto, Aldo H.	Gimnasty	692	6	3692
2754	Di Cocco, Guido	Rioja	692	6	4310
2755	Segovia, Sergio	Club Italiano JCPaz	692	6	4809
2756	Caro Ruiz, Benjamin	Top Minc	692	6	4616
2757	Garone, Mauro Raúl	Nichia Gakuin	691	6	3197
2758	Nakasone, Leonardo A.	CAVA	691	6	3298
2759	Renzo, Corcico	Rioja	691	6	3858
2760	Ramirez, Francisco	Libertad	691	6	4245
2761	Lapalma, Mauro	La Legión TDM	690	6	1753
2762	Melone, Luana	Libre	690	6	1758
2763	Pallota, Franco	U.V.V.A.	690	6	1817
2764	Esoukourian, Maximiliano	Libre	690	6	1822
2765	Arguello, Blas	Libre	690	6	1823
2766	Figueroa, Tomás	Libre	690	6	1824
2767	Bravo de Laguna, Ignacio	Libre	690	6	1830
2768	Lausi, Francisco	Libre	690	6	1831
2769	Perez Arce, Lucas	Libre	690	6	1832
2770	Soto Vazquez, Sebastián	Libre	690	6	1833
2771	Azrak, Gabriel	Libre	690	6	1834
2772	Montes de Oca, Benicio	Libre	690	6	1835
2773	Gauna, Alan G.	Atlanta	690	6	2751
2774	Mora Mena, Carlos	La Legión TDM	690	6	4248
2775	PaolinI Barroeta, Jose Luis	Ferrocarril Oeste	690	6	2953
2776	Kaladjian, Leonardo	Alvear Club	689	6	3015
2777	Roman, Gonzalo F.	ONG Volver a Jugar	689	6	4420
2778	Soto, Gerardo	Macabi	689	6	3469
2779	Saloña Ugone, Nahuel	La Legión TDM	689	6	4213
2780	Villaverde, Alejandro	CEDIMA	688	6	2169
2781	Mayo, Mateo	Arg Takkyu	688	6	3261
2782	Santoruffo, Luciano	La Huella	688	6	4050
2783	Pernice, Nicolás	Libre	687	6	1553
2784	Vera, Pablo	Club Italiano JCPaz	687	6	1799
2785	Leven, Jose Alberto	Atlanta	687	6	3791
2786	Kamimura, Hikari	CAVA	686	6	1213
2787	Gil Baez, Rodrigo	Fenix	686	6	3145
2788	Elizarraga, Eduardo	CPCN Villa Gesell	686	6	3656
2789	Karahanian, Martín	Libre	685	6	1551
2790	Gonzalez, Gustavo Martin	San Lorenzo	685	6	3539
2791	Barquiza, Matías	Intendente Agüero	684	6	1381
2792	Barone, Evan	Libre	684	6	1541
2793	Grasso, Gerónimo	Libre	684	6	1547
2794	Morelli, Valentino	U.V.V.A.	684	6	1818
2795	Romanelli, Manuel	Libre	684	6	2025
2796	Goodbar, Manuel	Adrogue Sith Spin	684	6	2363
2797	Abalos, Emmanuel	Tigre TDM	684	6	2679
2798	Kurchan, Leandro	Nichia Gakuin	684	6	3120
2799	Lopez Chigua, Cesar	CEDIMA	684	6	4046
2800	RIcciardi, Gustavo	CEDIMA	684	6	4225
2801	Burstein, Tomas	Macabi	684	6	3724
2802	Quiroga Montenegro, Luka	CASA de Padua	684	6	4402
2803	Marino, Lucas	Libre	683	6	1819
2804	Riveros, Alicia	Libre	683	6	1828
2805	Pais, Gonzalo	Tigre TDM	683	6	2155
2806	Ruschner, Eduardo	Tigre TDM	683	6	2369
2807	Condori, Lucas Ivan	Nichia Gakuin	683	6	3704
2808	Feijoo, Pilar	Libre	682	6	1503
2809	Szuldman, Ezequiel	Macabi	682	6	1997
2810	Gutierrez, Cesar	San Lorenzo	682	6	3073
2811	Nicolini, Matias R.	Ateneo de Versailles	682	6	3675
2812	Perez Cantos, Bruno	La Legión TDM	682	6	4210
2813	Albus, Francisco	Macabi	682	6	3555
2814	Siepe, Valeria	CASA de Padua	681	6	1827
2815	Minnelli, Roxana	Libre	681	6	1829
2816	Polo, Agustin	Fulgor Villa Crespo	681	6	2910
2817	Miura Murayama, Noriko	Fenix	681	6	3137
2818	Rodriguez, Gaston	GTM	680	6	2912
2819	Weber, Omar	Fenix	680	6	3142
2820	Coceres, Ivan	Ferrocarril Oeste	680	6	3857
2821	De Torres, Facundo	Bar Ping Pong NTE	680	6	4533
2822	Berventan, Martín	Tigre TDM	679	6	1707
2823	Saini, Valentino	Libre	679	6	1820
2824	Schofrin, Valentino	Obras Sanitarias	679	6	1821
2825	Gallardo, Diego Ezequiel	Ferrocarril Oeste	679	6	1989
2826	Guarenas, Jean Carlo	Arg Takkyu	679	6	3431
2827	Santucho, Alexis	Def. Santos Lugares	679	6	3702
2828	Gutierrez Algecira, Fernanda	Nikkei TDM	679	6	3885
2829	Escobari Sapkus, Joaquin	Ferrocarril Oeste	679	6	4062
2830	Montagliani, Agustin	CASA de Padua	679	6	4109
2831	Zucchini, Bruno	Macabi	679	6	4202
2832	Di Pietrantonio, Cristian	La Legión TDM	678	6	341
2833	Bosoms, Sofía	Nichia Gakuin	678	6	1234
2834	Pedevilla, Franco	Atlanta	678	6	2882
2835	Bustamante, Rodrigo	Fulgor Villa Crespo	678	6	2914
2836	Blufstein, Brian	Ateneo de Versailles	678	6	3677
2837	Gualtieri, Hector Julian	Asoc. Jap. Burzaco	678	6	3203
2838	Camaño, Tomas G.	Torre Tanque TDM	678	6	3959
2839	Lopez Frances, Mauro	CTDM Nizetich	678	6	4182
2840	Squillace, Flavio	Alvear Club	678	6	4266
2841	Carusone, Osvaldo Fabián	TMR	677	6	2048
2842	Aguilar Valero, Vicente J.	River Plate	677	6	2822
2843	Brudny, Diego E.	Macabi	677	6	2884
2844	Cabezas, Santiago	Social Club TDM	677	6	4740
2845	Bernini, Soledad	CEDIMA	676	6	972
2846	Nocera, Julián	CASA de Padua	676	6	2037
2847	Badel Franquini, Matias	TMR	676	6	2788
2848	Martinez, Guillermo	Fenix	676	6	3362
2849	Jimenez, Raul	Libertad	676	6	3742
2850	Casadidio, Daniel	Libre	675	6	4087
2851	Picon, Nicolas	Nichia Gakuin	675	6	4098
2852	Leon, Daniel	Zenit	675	6	4240
2853	Shlegel, Andrei	La Legión TDM	675	6	4349
2854	Godoy, Lucio	Libertad	675	6	4559
2855	Mautone, Dariel	Ateneo de Versailles	674	6	322
2856	Figueroa, Juan Pablo	Libre	674	6	2911
2857	Sarbia, Nicolas	Libre	674	6	2916
2858	Schwimmer, Gaston Fernando	Macabi	674	6	3338
2859	Perez, Mirna A.	Studio Ping Pong	674	6	3946
2860	Sosa, Carlos	Estacion Ping Pong	674	6	4148
2861	Balcaza, Néstor	Spin TDM	674	6	1876
2862	Dyjament, Tadeo	Macabi	674	6	4094
2863	Eiroa, Mauro	Jorge Newbery TDM	673	6	3330
2864	Gomez, Tomas J.	Ferrocarril Oeste	673	6	4138
2865	Cecchi, Facundo	Nichia Gakuin	672	6	1494
2866	Badia, Valentino	Peñarol	672	6	1552
2867	Dziubecki, Brian	Peñarol	672	6	1995
2868	Deluca, Santiago	Tigre TDM	672	6	2082
2869	Berrondo, Victor N.	Tigre TDM	672	6	3228
2870	D'Amico, Ricardo	Ateneo de Versailles	671	6	2270
2871	Iribas, Fernando D.	Circulo Campano	671	6	2699
2872	Velazco, Thomas	Fenix	671	6	4145
2873	Chillemi, Germán	Top Minc	670	6	1104
2874	Souza, Leonardo Dario	San Lorenzo	670	6	2723
2875	Weitzman, Francisco	UBA Exactas	670	6	3128
2876	Guerrero Garcia, Yasef D.	Inst.Atlet. Cultural	670	6	3270
2877	Gutierrez, Lucas	Alvear Club	670	6	3273
2878	Blanc, Eric	Estacion Ping Pong	670	6	4543
2879	Urfeig, Francisco	Atlanta	669	6	4146
2880	Giacobbe, Miqueas	Club La Quinta	669	7	4067
2881	Karachevtcev, Andrei	Atlanta	669	7	4254
2882	Casal, Elias Emanuel	U.V.V.A.	669	7	2726
2883	Goldberg, Matías	Spin TDM	668	7	1495
2884	Bueno, Tobías	Gimnasty	668	7	1764
2885	Carucci, Bautista	Libre	668	7	2019
2886	Fossatti, Jose	San Lorenzo	668	7	2637
2887	Fernandez, Gervasio	Asoc. Yabrudense	668	7	4055
2888	Massare, Bruno	Fenix	667	7	4022
2889	Hurevich, Mariano	River Plate	666	7	364
2890	Yonamine, Pablo Damian	Nikkei TDM	666	7	3202
2891	Fernandez, Joaquin A.	Estacion Ping Pong	666	7	3746
2892	Borchi, Franco	Club Urquiza	666	7	2769
2893	Salaberry, Javier S.	Peretz	666	7	3932
2894	Choque, Leonardo E.	Nichia Gakuin	665	7	2809
2895	Annetta, Lionel E.	Estacion Ping Pong	665	7	2990
2896	Mieli, Julian	TMR	665	7	3094
2897	Hernandez, Diego	TMR	665	7	3247
2898	Gomez, Silvia (F)	Ferrocarril Oeste	664	7	1891
2899	Cardenas, Diana	Libre	664	7	2574
2900	Joniak, Diego A.	Club 4F	664	7	4423
2901	Cervero, Gastón	Libre	663	7	1545
2902	Cordoba, Lucas	Peñarol	663	7	1689
2903	Castro, Hernan Martin	Ateneo de Versailles	663	7	2096
2904	Rodriguez, Leonel	Lourdes	663	7	2355
2905	Grunwaldt, Pablo	San Lorenzo	663	7	2642
2906	Marcovich, Andrés	Fenix	663	7	3139
2907	Gass, Julian	Bar Ping Pong NTE	663	7	4532
2908	Kazandjian, Sol	Libre	662	7	1539
2909	Cruz, Tomas A.	Circulo Campano	662	7	4142
2910	Romero, Enrique	Fulgor Villa Crespo	661	7	989
2911	Klass, Federico Emilio	Club Urquiza	661	7	2345
2912	Quiroga, Gonzalo	Libre	661	7	2909
2913	Hummel, Lucas M.	Arg Takkyu	661	7	3030
2914	Dell Immagine, Rolando I.	CAVA	661	7	3299
2915	Mizrahi, Polo	Libre	660	7	1540
2916	Krasmansky, Mariano	Adrogue Sith Spin	660	7	1569
2917	Ortiz, Carlos Alejandro	CAVA	660	7	4314
2918	Piris, Leandro	Country Banfield TDM	660	7	4765
2919	Maekanehisa, Senri	Asoc. Jap. Burzaco	659	7	3627
2920	Martignone, Tadeo	ONG Volver a Jugar	659	7	3788
2921	Rodriguez Correa, Alejandro	Ateneo de Versailles	659	7	4135
2922	Rugiero, Ezequiel	Asoc. Jap. Burzaco	659	7	4452
2923	Comoli, Pablo O.	Rioja	659	7	4468
2924	Rebelo, Nicolas	Bersie TDM	659	7	4658
2925	Cardinale, Alexis	Ateneo de Versailles	658	7	2030
2926	Albornoz Hernandez, Juan Pedro	Boca Juniors	658	7	4258
2927	Kubrak, Cristian	Def. Santos Lugares	658	7	4387
2928	Fantino, Juan Pablo	San Lorenzo	658	7	3877
2929	Guiot, Bautista	Nichia Gakuin	657	7	1490
2930	Rodriguez Goris, Gonzalo	Nichia Gakuin	657	7	1491
2931	Bocca Di Fuocco, Gabriel	Intendente Agüero	657	7	2610
2932	Dominguez, Norberto	La Legión TDM	657	7	3172
2933	Gonzalez, Thiago	EP 9 Hurlingham	657	7	4006
2934	Santostefano, Marcelo	Tigre TDM	657	7	2052
2935	Palermo, Nicolas	Arg Takkyu	657	7	3900
2936	Castro Granados, Mateo	Sociedad Hebraica	656	7	4207
2937	Lacuadra, Sebastian H.	Club Italiano JCPaz	656	7	3648
2938	Costa, Guillermo	Top Minc	656	7	4168
2939	Troiano, Gustavo Alfredo	Studio Ping Pong	655	7	1951
2940	Fajardo, Julián	Top Minc	655	7	2053
2941	Akel, Daniel	Nikkei TDM	655	7	3739
2942	Di Cocco, Dario	Peretz	655	7	4331
2943	Dykstein, Ariel A.	Macabi	655	7	4619
2944	Quintana, Mariano	Nikkei TDM	654	7	3201
2945	Ochoa, Diego I.	Circulo Campano	654	7	3418
2946	Waisman, Gonzalo	Nichia Gakuin	654	7	3596
2947	Serrano, Joel	Ateneo de Versailles	654	7	578
2948	Greco, Diego E.	Torre Tanque TDM	654	7	3941
2949	Degreef, Juan Marcelo	Social Club TDM	654	7	4296
2950	Rodriguez, Julián	Ferrocarril Oeste	653	7	1286
2951	Almiron, Luca	El Galpong	653	7	1324
2952	Pimienta, Raul E.	Atlanta	653	7	3543
2953	Muzachiodi, Matias	CEDIMA	653	7	4144
2954	Descalzo Thiery, Esteban	Top Minc	653	7	4292
2955	De la Mota, Leandro	Spin TDM	653	7	1768
2956	Albariño, Pablo	Alvear Club	652	7	2213
2957	Zizzeta, Nicolas	Inst.Atlet. Cultural	652	7	3866
2958	Ordoñez, Santiago	Top Minc	652	7	4171
2959	Pizzuti, Abril	Ferrocarril Oeste	652	7	4309
2960	Agüero, Alejandro Lucas	Libre	651	7	2043
2961	Villoldo, Claudio	Tigre TDM	651	7	2156
2962	Condori,Olegario	Nichia Gakuin	651	7	2397
2963	Rubin, Pablo H.	Ateneo de Versailles	651	7	3672
2964	Vdovichenko, Tiago	EP 9 Hurlingham	651	7	4002
